step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
620,0.233619,0,0,16,5.96046e-08,10.9112,225.529,32.8019,269.242,0,0.012167,7.99573
630,0.198087,0,0,16,5.96046e-08,11.4554,226.069,30.9412,268.466,0,0.012333,8.12098
640,0.248258,0,0,14,5.96046e-08,10.8283,226.019,29.2066,266.054,0,0.012416,8.24503
650,0.207228,0,0,14,5.96046e-08,10.5958,224.636,29.3831,264.615,0,0.013375,8.38432
660,0.198399,0,0,16,5.96046e-08,10.6208,222.476,29.2469,262.343,0,0.0125,8.60715
670,0.220953,0,0,19,5.96046e-08,7.94472,220.063,33.4269,261.435,0,0.012459,8.73765
680,0.205803,0,0,21,5.96046e-08,9.81955,217.661,33.1957,260.676,0,0.012917,8.96052
690,0.201864,0,0,15,5.96046e-08,9.25886,215.41,34.1476,258.817,0,0.0115,9.07898
700,0.216412,0,0,20,5.96046e-08,7.55334,213.778,35.6508,256.982,0,0.0115,9.19669
710,0.277002,0,0,19,5.96046e-08,6.82101,213.018,37.4608,257.3,0,0.01125,9.31119
720,0.231014,0,0,17,5.96046e-08,8.48283,213.081,35.1364,256.7,0,0.011458,9.43669
730,0.217246,0,0,13,5.96046e-08,7.03434,213.732,33.0373,253.804,0,0.011458,9.55719
740,0.276676,0,0,16,5.96046e-08,4.77006,214.618,34.5779,253.966,0,0.012083,9.67411
750,0.190723,0,0,18,5.96046e-08,7.11163,215.865,30.9947,253.972,0,0.012209,9.78994
760,0.182855,0,0,22,5.96046e-08,6.50193,216.64,27.5788,250.721,0,0.011417,9.9064
770,0.218711,0,0,21,5.96046e-08,4.56784,216.919,29.6569,251.144,0,0.012083,10.0265
780,0.202179,0,0,21,5.96046e-08,5.70977,216.598,30.2141,252.521,0,0.01125,10.1424
790,0.199724,0,0,13,5.96046e-08,6.73294,216.031,27.2945,250.058,0,0.012167,10.2593
800,0.220903,0,0,16,5.96046e-08,3.7341,215.14,30.4969,249.371,0,0.011042,10.3716
810,0.241815,0,0,23,5.96046e-08,5.1039,214.097,31.1979,250.399,0,0.011458,10.4887
820,0.23734,0,0,20,5.96046e-08,5.65137,212.971,31.0911,249.714,0,0.012208,10.6067
830,0.218174,0,0,17,5.96046e-08,4.51967,212.029,30.9332,247.482,0,0.01125,10.7196
840,0.286204,0,0,17,5.96046e-08,3.9658,211.453,33.6883,249.107,0,0.011334,10.8364
850,0.219863,0,0,22,5.96046e-08,5.34122,211.282,31.5842,248.207,0,0.012708,10.956
860,0.235636,0,0,17,5.96046e-08,3.80933,211.223,32.0879,247.121,0,0.012791,11.0884
870,0.250848,0,0,13,5.96046e-08,3.88673,211.393,31.5253,246.805,0,0.012083,11.206
880,0.231389,0,0,12,1.19209e-07,4.11791,211.682,31.7311,247.531,0,0.012042,11.3235
890,0.220568,0,0,18,5.96046e-08,3.99435,211.861,30.0194,245.874,0,0.0125,11.4399
900,0.25596,0,0,17,5.96046e-08,3.69416,211.757,30.7718,246.223,0,0.011708,11.5589
