step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,4291.86,0,4291.86,0,0,0
10,0,0,0,0,0,7.32207,4283.72,0,4291.04,0,0.012375,0.124584
20,0,0,0,0,0,28.5688,4260.86,0,4289.43,0,0.012709,0.257126
30,0,0,0,0,0,62.7083,4223.77,0,4286.48,0,0.011958,0.379418
40,0,0,0,0,0,108.766,4172.7,0,4281.46,0,0.01225,0.500542
50,0,0,0,0,0,165.825,4108.12,0,4273.95,0,0.01175,0.621376
60,0,0,0,0,0,233.021,4030.29,0,4263.32,0,0.011042,0.811834
70,0,0,0,0,0,309.542,3939.51,0,4249.06,0,0.010458,0.916876
80,0,0,0,0,0,394.613,3836.17,0,4230.79,0,0.01225,1.03863
90,0,0,0,0,0,487.522,3720.52,0,4208.04,0,0.012083,1.16467
100,0,0,0,0,0,587.591,3592.87,0,4180.46,0,0.010666,1.30262
110,0,0,0,0,0,694.174,3453.56,0,4147.73,0,0.012333,1.42746
120,0,0,0,0,0,806.682,3302.87,0,4109.56,0,0.011959,1.56562
130,0,0,0,0,0,924.532,3141.02,0,4065.56,0,0.01225,1.69108
140,0,0,0,0,0,1047.21,2968.39,0,4015.6,0,0.012417,1.89733
150,0,0,0,0,0,1174.23,2785.14,0,3959.38,0,0.012,2.02012
160,0,0,0,0,0,1305.09,2591.57,0,3896.66,0,0.01225,2.1455
170,0,0,0,0,0,1439.39,2388,0,3827.39,0,0.012,2.26729
180,0,0,0,0,0,1576.71,2174.58,0,3751.29,0,0.012375,2.39146
190,0,0,0,0,0,1716.67,1951.6,0,3668.27,0,0.012209,2.66379
200,0,0,0,0,0,1858.88,1719.28,0,3578.17,0,0.018791,2.87638
210,0,0,0,0,0,2003.02,1477.89,0,3480.91,0,0.012416,3.00121
220,0,0,0,0,0,2148.81,1227.6,0,3376.41,0,0.012041,3.36504
230,0,0,0,0,0,2295.91,968.667,0,3264.57,0,0.012209,3.48846
240,0.0815911,0,0,4,5.96046e-08,2398.22,701.62,0.460222,3100.3,0,0.012209,3.61004
250,0.567857,0,0,15,5.96046e-08,2329.1,442.745,145.055,2916.9,0,0.012291,3.73308
260,0.846934,0,0,14,5.96046e-08,2144.29,200.899,469.3,2814.49,0,0.012291,3.85692
270,1.07257,0,0,6,5.96046e-08,191.413,85.8815,679.192,956.486,0,0.012333,3.98125
280,1.33582,0,0,32,5.96046e-08,263.399,102.299,573.533,939.232,0,0.012542,4.10471
290,0.753694,0,0,8,5.96046e-08,380.72,153.538,362.162,896.42,0,0.0125,4.23333
300,0.441259,0,0,17,5.96046e-08,368.338,211.392,239.127,818.857,0,0.012709,4.36083
310,0.438877,0,0,13,5.96046e-08,369.952,263.568,148.653,782.173,0,0.012625,4.48592
320,0.827706,0,0,12,5.96046e-08,256.558,309.434,158.777,724.77,0,0.012083,4.60984
330,0.336891,0,0,11,5.96046e-08,233.9,347.155,109.576,690.631,0,0.012375,4.73383
