step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
650,0.207228,0,0,14,5.96046e-08,10.5958,224.636,29.3831,264.615,0,0.01525,12.955
660,0.198399,0,0,16,5.96046e-08,10.6208,222.476,29.2469,262.343,0,0.018791,13.149
670,0.220953,0,0,19,5.96046e-08,7.94472,220.063,33.4269,261.435,0,0.015208,13.3049
680,0.205803,0,0,21,5.96046e-08,9.81955,217.661,33.1957,260.676,0,0.014042,13.4563
690,0.201864,0,0,15,5.96046e-08,9.25886,215.41,34.1476,258.817,0,0.014583,13.6111
700,0.216412,0,0,20,5.96046e-08,7.55334,213.778,35.6508,256.982,0,0.014666,13.7611
710,0.277002,0,0,19,5.96046e-08,6.82101,213.018,37.4608,257.3,0,0.014334,13.9134
720,0.231014,0,0,17,5.96046e-08,8.48283,213.081,35.1364,256.7,0,0.014417,14.058
730,0.217246,0,0,13,5.96046e-08,7.03434,213.732,33.0373,253.804,0,0.014416,14.2028
740,0.276676,0,0,16,5.96046e-08,4.77006,214.618,34.5779,253.966,0,0.014042,14.3478
750,0.190723,0,0,18,5.96046e-08,7.11163,215.865,30.9947,253.972,0,0.014042,14.4903
760,0.182855,0,0,22,5.96046e-08,6.50193,216.64,27.5788,250.721,0,0.014083,14.6331
770,0.218711,0,0,21,5.96046e-08,4.56784,216.919,29.6569,251.144,0,0.013916,14.7757
780,0.202179,0,0,21,5.96046e-08,5.70977,216.598,30.2141,252.521,0,0.014125,14.9215
790,0.199724,0,0,13,5.96046e-08,6.73294,216.031,27.2945,250.058,0,0.013334,15.0617
800,0.220903,0,0,16,5.96046e-08,3.7341,215.14,30.4969,249.371,0,0.013958,15.2
810,0.241815,0,0,23,5.96046e-08,5.1039,214.097,31.1979,250.399,0,0.013541,15.3519
820,0.23734,0,0,20,5.96046e-08,5.65137,212.971,31.0911,249.714,0,0.013875,15.491
830,0.218174,0,0,17,5.96046e-08,4.51967,212.029,30.9332,247.482,0,0.013666,15.6271
840,0.286204,0,0,17,5.96046e-08,3.9658,211.453,33.6883,249.107,0,0.013583,15.7692
850,0.219863,0,0,22,5.96046e-08,5.34122,211.282,31.5842,248.207,0,0.013291,15.905
860,0.235636,0,0,17,5.96046e-08,3.80933,211.223,32.0879,247.121,0,0.013375,16.0532
870,0.250848,0,0,13,5.96046e-08,3.88673,211.393,31.5253,246.805,0,0.01325,16.1897
880,0.231389,0,0,12,1.19209e-07,4.11791,211.682,31.7311,247.531,0,0.013375,16.3399
890,0.220568,0,0,18,5.96046e-08,3.99435,211.861,30.0194,245.874,0,0.013583,16.4766
900,0.25596,0,0,17,5.96046e-08,3.69416,211.757,30.7718,246.223,0,0.014875,16.6228
910,0.219054,0,0,16,5.96046e-08,3.74045,211.309,30.4725,245.522,0,0.013792,16.7656
920,0.229432,0,0,16,5.96046e-08,3.5274,210.734,31.2344,245.496,0,0.015292,16.9034
930,0.24058,0,0,19,5.96046e-08,3.02886,210.519,31.5095,245.058,0,0.013042,17.0362
940,0.232471,0,0,16,5.96046e-08,4.12173,210.577,30.1629,244.862,0,0.013084,17.1678
950,0.216777,0,0,27,5.96046e-08,2.56245,210.533,31.1478,244.243,0,0.013125,17.301
960,0.234266,0,0,17,5.96046e-08,3.2374,210.351,31.3519,244.941,0,0.013125,17.4327
970,0.241211,0,0,20,5.96046e-08,3.66986,210.203,30.3502,244.223,0,0.01325,17.5648
980,0.198996,0,0,17,5.96046e-08,2.97947,210.359,30.2383,243.576,0,0.013333,17.6971
990,0.258954,0,0,17,5.96046e-08,1.85995,210.65,31.477,243.987,0,0.015208,17.8411
1000,0.225936,0,0,27,5.96046e-08,3.96962,210.917,29.1305,244.017,0,0.013166,17.9737
1010,0.225771,0,0,20,5.96046e-08,2.25414,211.069,29.0414,242.364,0,0.012917,18.1155
1020,0.216932,0,0,25,5.96046e-08,2.54801,211.021,29.6686,243.237,0,0.012958,18.244
1030,0.228428,0,0,20,5.96046e-08,2.41091,210.964,29.8324,243.207,0,0.012959,18.3738
1040,0.203479,0,0,14,5.96046e-08,3.43659,210.97,28.1652,242.572,0,0.014334,18.5092
1050,0.214867,0,0,19,5.96046e-08,1.36512,211.056,29.2968,241.718,0,0.014125,18.6518
1060,0.23318,0,0,16,5.96046e-08,2.58735,211.242,29.3407,243.17,0,0.013,18.781
1070,0.204894,0,0,19,5.96046e-08,2.76989,211.434,27.9612,242.165,0,0.012958,18.9113
1080,0.203176,0,0,24,5.96046e-08,2.06874,211.464,27.6745,241.207,0,0.012917,19.0404
1090,0.221669,0,0,13,5.96046e-08,1.42261,211.452,29.319,242.194,0,0.012625,19.1665
1100,0.189208,0,0,11,5.96046e-08,3.41459,211.501,27.3934,242.309,0,0.0125,19.2998
1110,0.196036,0,0,28,5.96046e-08,1.57797,211.642,27.6921,240.912,0,0.019084,19.4528
1120,0.220391,0,0,14,5.96046e-08,1.67436,211.695,28.0498,241.419,0,0.012916,19.5795
1130,0.214461,0,0,22,5.96046e-08,2.32255,211.675,28.1716,242.169,0,0.012458,19.7075
1140,0.187255,0,0,16,5.96046e-08,2.44053,211.666,26.6889,240.795,0,0.0125,19.8458
1150,0.218084,0,0,14,5.96046e-08,1.18305,211.742,28.1286,241.053,0,0.012791,19.9727
1160,0.192644,0,0,18,5.96046e-08,2.18047,211.734,27.4781,241.393,0,0.018375,20.1046
1170,0.205477,0,0,31,5.96046e-08,2.39655,211.742,27.332,241.471,0,0.012458,20.2317
1180,0.223262,0,0,17,5.96046e-08,1.49616,211.714,27.0159,240.226,0,0.012375,20.3549
1190,0.27557,0,0,21,5.96046e-08,1.43807,211.663,28.3128,241.413,0,0.01225,20.482
1200,0.1873,0,0,10,5.96046e-08,2.50907,211.755,26.5803,240.844,0,0.012583,20.6125
