step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
820,0.23734,0,0,20,5.96046e-08,5.65137,212.971,31.0911,249.714,0,0.011333,10.2995
830,0.218174,0,0,17,5.96046e-08,4.51967,212.029,30.9332,247.482,0,0.012417,10.4148
840,0.286204,0,0,17,5.96046e-08,3.9658,211.453,33.6883,249.107,0,0.011542,10.5291
850,0.219863,0,0,22,5.96046e-08,5.34122,211.282,31.5842,248.207,0,0.011083,10.6401
860,0.235636,0,0,17,5.96046e-08,3.80933,211.223,32.0879,247.121,0,0.011041,10.7547
870,0.250848,0,0,13,5.96046e-08,3.88673,211.393,31.5253,246.805,0,0.011292,10.8705
880,0.231389,0,0,12,1.19209e-07,4.11791,211.682,31.7311,247.531,0,0.013875,11.0042
890,0.220568,0,0,18,5.96046e-08,3.99435,211.861,30.0194,245.874,0,0.012166,11.1215
900,0.25596,0,0,17,5.96046e-08,3.69416,211.757,30.7718,246.223,0,0.011042,11.2378
910,0.219054,0,0,16,5.96046e-08,3.74045,211.309,30.4725,245.522,0,0.012375,11.3533
920,0.229432,0,0,16,5.96046e-08,3.5274,210.734,31.2344,245.496,0,0.011458,11.4723
930,0.24058,0,0,19,5.96046e-08,3.02886,210.519,31.5095,245.058,0,0.011166,11.5894
940,0.232471,0,0,16,5.96046e-08,4.12173,210.577,30.1629,244.862,0,0.011375,11.7043
950,0.216777,0,0,27,5.96046e-08,2.56245,210.533,31.1478,244.243,0,0.011208,11.8222
960,0.234266,0,0,17,5.96046e-08,3.2374,210.351,31.3519,244.941,0,0.011208,11.9396
970,0.241211,0,0,20,5.96046e-08,3.66986,210.203,30.3502,244.223,0,0.01125,12.0511
980,0.198996,0,0,17,5.96046e-08,2.97947,210.359,30.2383,243.576,0,0.011666,12.1656
990,0.258954,0,0,17,5.96046e-08,1.85995,210.65,31.477,243.987,0,0.011792,12.2852
1000,0.225936,0,0,27,5.96046e-08,3.96962,210.917,29.1305,244.017,0,0.011041,12.4002
1010,0.225771,0,0,20,5.96046e-08,2.25414,211.069,29.0414,242.364,0,0.011791,12.5148
1020,0.216932,0,0,25,5.96046e-08,2.54801,211.021,29.6686,243.237,0,0.010959,12.63
1030,0.228428,0,0,20,5.96046e-08,2.41091,210.964,29.8324,243.207,0,0.011834,12.7457
1040,0.203479,0,0,14,5.96046e-08,3.43659,210.97,28.1652,242.572,0,0.011958,12.8608
1050,0.214867,0,0,19,5.96046e-08,1.36512,211.056,29.2968,241.718,0,0.011875,12.9882
1060,0.23318,0,0,16,5.96046e-08,2.58735,211.242,29.3407,243.17,0,0.010958,13.1048
1070,0.204894,0,0,19,5.96046e-08,2.76989,211.434,27.9612,242.165,0,0.011,13.2179
1080,0.203176,0,0,24,5.96046e-08,2.06874,211.464,27.6745,241.207,0,0.012084,13.3524
1090,0.221669,0,0,13,5.96046e-08,1.42261,211.452,29.319,242.194,0,0.010917,13.489
1100,0.189208,0,0,11,5.96046e-08,3.41459,211.501,27.3934,242.309,0,0.0115,13.6031
1110,0.196036,0,0,28,5.96046e-08,1.57797,211.642,27.6921,240.912,0,0.011834,13.7133
1120,0.220391,0,0,14,5.96046e-08,1.67436,211.695,28.0498,241.419,0,0.010917,13.8246
1130,0.214461,0,0,22,5.96046e-08,2.32255,211.675,28.1716,242.169,0,0.011875,13.9361
1140,0.187255,0,0,16,5.96046e-08,2.44053,211.666,26.6889,240.795,0,0.010875,14.0478
1150,0.218084,0,0,14,5.96046e-08,1.18305,211.742,28.1286,241.053,0,0.011,14.1596
1160,0.192644,0,0,18,5.96046e-08,2.18047,211.734,27.4781,241.393,0,0.011166,14.2815
1170,0.205477,0,0,31,5.96046e-08,2.39655,211.742,27.332,241.471,0,0.012667,14.5042
1180,0.223262,0,0,17,5.96046e-08,1.49616,211.714,27.0159,240.226,0,0.011875,14.6186
1190,0.27557,0,0,21,5.96046e-08,1.43807,211.663,28.3128,241.413,0,0.01075,14.7321
1200,0.1873,0,0,10,5.96046e-08,2.50907,211.755,26.5803,240.844,0,0.011291,14.8469
