step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
770,0.109823,0,0,19,5.96046e-08,4.38379,256.986,27.3515,288.722,0,0.012458,9.34596
780,0.11631,0,0,20,5.96046e-08,4.04733,257.1,27.0333,288.18,0,0.013958,9.46417
790,0.103971,0,0,31,5.96046e-08,3.74956,257.609,26.5285,287.887,0,0.012458,9.58367
800,0.09812,0,0,17,5.96046e-08,3.41417,258.315,25.4065,287.136,0,0.012417,9.70934
810,0.105603,0,0,21,5.96046e-08,3.51936,258.961,24.6958,287.176,0,0.012625,9.8403
820,0.100868,0,0,17,5.96046e-08,3.22846,259.3,24.0831,286.611,0,0.011416,9.95788
830,0.100988,0,0,18,5.96046e-08,2.95295,259.328,24.0254,286.306,0,0.012666,10.0765
840,0.103102,0,0,18,5.96046e-08,2.71931,259.1,24.0885,285.907,0,0.010875,10.193
850,0.108631,0,0,22,5.96046e-08,2.68066,259.048,23.8174,285.546,0,0.01225,10.3239
860,0.101503,0,0,15,5.96046e-08,2.55755,258.859,24.0016,285.418,0,0.012167,10.4415
870,0.0956914,0,0,15,5.96046e-08,2.32794,258.466,24.1602,284.954,0,0.012208,10.5599
880,0.102895,0,0,20,5.96046e-08,2.21471,257.905,24.4979,284.618,0,0.01225,10.6924
890,0.100068,0,0,23,5.96046e-08,2.20205,257.532,24.8726,284.606,0,0.02475,10.8347
900,0.103433,0,0,20,5.96046e-08,1.94311,257.318,25.0405,284.301,0,0.011083,10.9478
910,0.104171,0,0,26,5.96046e-08,1.75719,257.308,25.0061,284.072,0,0.011041,11.0581
920,0.116124,0,0,28,5.96046e-08,1.59945,257.473,24.6273,283.7,0,0.010875,11.1754
930,0.108507,0,0,21,5.96046e-08,1.53751,257.585,24.3259,283.448,0,0.010667,11.2853
940,0.100981,0,0,16,5.96046e-08,1.40615,257.586,24.1418,283.134,0,0.010917,11.4016
950,0.105775,0,0,24,5.96046e-08,1.27227,257.737,23.8235,282.833,0,0.012666,11.5156
960,0.100174,0,0,20,5.96046e-08,1.26436,257.928,23.5451,282.738,0,0.010792,11.6313
970,0.100898,0,0,21,5.96046e-08,1.22362,258.061,23.3959,282.68,0,0.012208,11.752
980,0.10309,0,0,20,5.96046e-08,1.25369,258.248,23.1798,282.681,0,0.011041,11.868
990,0.103077,0,0,20,5.96046e-08,1.25581,258.319,23.0552,282.63,0,0.012083,11.9895
1000,0.100385,0,0,14,5.96046e-08,1.13474,258.276,23.0768,282.487,0,0.011042,12.099
1010,0.100823,0,0,22,5.96046e-08,1.10274,258.248,23.1077,282.459,0,0.01225,12.224
1020,0.102304,0,0,22,5.96046e-08,1.00562,258.149,23.1268,282.282,0,0.012416,12.3455
1030,0.104545,0,0,12,5.96046e-08,0.941415,257.909,23.3032,282.154,0,0.015125,12.4701
1040,0.104009,0,0,22,5.96046e-08,0.959489,257.654,23.5105,282.124,0,0.05675,12.6637
1050,0.10535,0,0,12,5.96046e-08,0.881543,257.539,23.5978,282.018,0,0.012125,12.7884
1060,0.0987377,0,0,24,5.96046e-08,0.844766,257.389,23.7493,281.983,0,0.011208,12.9185
1070,0.104693,0,0,30,5.96046e-08,0.786174,257.33,23.7802,281.896,0,0.010916,13.0402
1080,0.104117,0,0,18,5.96046e-08,0.767125,257.338,23.7273,281.833,0,0.010792,13.1628
1090,0.110541,0,0,19,5.96046e-08,0.77039,257.335,23.6955,281.801,0,0.011041,13.2857
1100,0.110569,0,0,24,5.96046e-08,0.681797,257.456,23.5518,281.69,0,0.011833,13.4042
1110,0.104868,0,0,22,5.96046e-08,0.648529,257.558,23.4173,281.624,0,0.011,13.515
1120,0.108803,0,0,18,5.96046e-08,0.604638,257.64,23.2703,281.515,0,0.010917,13.6245
1130,0.103672,0,0,13,5.96046e-08,0.634296,257.769,23.1063,281.51,0,0.013458,13.7402
1140,0.105007,0,0,18,5.96046e-08,0.593873,257.809,23.0233,281.427,0,0.010834,13.856
1150,0.100755,0,0,24,5.96046e-08,0.547087,257.764,23.0724,281.384,0,0.011125,13.9878
1160,0.103282,0,0,29,5.96046e-08,0.518637,257.802,22.9908,281.312,0,0.011917,14.1057
1170,0.100931,0,0,24,5.96046e-08,0.463391,257.856,22.8801,281.2,0,0.010916,14.2212
1180,0.104875,0,0,19,5.96046e-08,0.472779,257.814,22.897,281.184,0,0.012,14.3447
1190,0.098403,0,0,21,5.96046e-08,0.499597,257.754,22.909,281.163,0,0.012291,14.459
1200,0.0982046,0,0,16,5.96046e-08,0.492305,257.681,23.0052,281.178,0,0.015208,14.5907
