step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,2452.5,0,2452.5,0,0,0
10,0,0,0,0,0,7.32207,2444.31,0,2451.63,0,0.010709,0.105
20,0,0,0,0,0,28.5688,2421.48,0,2450.05,0,0.01025,0.208291
30,0,0,0,0,0,62.7083,2384.35,0,2447.06,0,0.010334,0.316
40,0,0,0,0,0,108.766,2333.36,0,2442.13,0,0.010416,0.419374
50,0,0,0,0,0,165.825,2268.74,0,2434.57,0,0.010167,0.522582
60,0,0,0,0,0,233.021,2190.91,0,2423.93,0,0.011584,0.638667
70,0,0,0,0,0,309.542,2100.14,0,2409.68,0,0.011583,0.760125
80,0,0,0,0,0,394.613,1996.77,0,2391.38,0,0.011583,0.878249
90,0,0,0,0,0,487.522,1881.12,0,2368.64,0,0.010167,0.987122
100,0,0,0,0,0,587.591,1753.52,0,2341.11,0,0.0115,1.10291
110,0,0,0,0,0,694.174,1614.2,0,2308.38,0,0.010208,1.21354
120,0,0,0,0,0,806.682,1463.48,0,2270.16,0,0.01025,1.31787
130,0,0,0,0,0,924.532,1301.66,0,2226.19,0,0.009959,1.42058
140,0,0,0,0,0,1047.21,1129,0,2176.21,0,0.010167,1.52362
150,0,0,0,0,0,1174.23,945.768,0,2120,0,0.011875,1.62779
160,0,0,0,0,0,1305.09,752.218,0,2057.31,0,0.01025,1.732
170,0,0,0,0,0,1439.39,548.609,0,1988,0,0.010292,1.845
180,0,0,0,0,0,1576.71,335.198,0,1911.91,0,0.011667,1.96491
190,0,0,0,0,0,1716.67,112.22,0,1828.89,0,0.011042,2.08591
200,0,0,0,0,0,0.527422,3.50952,0,4.03695,0,0.010208,2.18895
210,0,0,0,0,0,0.00997639,0,0,0.00997639,0,0.010166,2.30208
220,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010375,2.40662
230,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010584,2.51041
240,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010291,2.62974
250,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,2.73358
260,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010334,2.83833
270,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,2.94345
280,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,3.04841
290,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010334,3.15274
300,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010583,3.25741
310,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010584,3.36228
320,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010333,3.46737
330,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010208,3.5712
340,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0105,3.6752
350,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010375,3.7802
360,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,3.88436
370,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010458,3.98903
380,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010542,4.09416
390,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.014542,4.22045
400,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.013792,4.34366
410,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01025,4.44791
420,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010375,4.55262
430,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.014666,4.66432
440,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,4.76866
450,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,4.87312
460,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011583,5.01066
470,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011625,5.13166
480,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.023959,5.2492
490,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010166,5.35141
500,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010375,5.45337
510,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010167,5.5555
520,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010167,5.65787
