step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,2452.5,0,2452.5,0,0,0
10,0,0,0,0,0,7.32207,2444.31,0,2451.63,0,0.01275,0.128166
20,0,0,0,0,0,28.5688,2421.48,0,2450.05,0,0.012292,0.253417
30,0,0,0,0,0,62.7083,2384.35,0,2447.06,0,0.0125,0.378709
40,0,0,0,0,0,108.766,2333.36,0,2442.13,0,0.011958,0.499166
50,0,0,0,0,0,165.825,2268.74,0,2434.57,0,0.011958,0.62004
60,0,0,0,0,0,233.021,2190.91,0,2423.93,0,0.022375,0.752748
70,0,0,0,0,0,309.542,2100.14,0,2409.68,0,0.012,0.876748
80,0,0,0,0,0,394.613,1996.77,0,2391.38,0,0.012042,0.997748
90,0,0,0,0,0,487.522,1881.12,0,2368.64,0,0.012042,1.12942
100,0,0,0,0,0,587.591,1753.52,0,2341.11,0,0.012,1.2535
110,0,0,0,0,0,694.174,1614.2,0,2308.38,0,0.012125,1.37442
120,0,0,0,0,0,806.682,1463.48,0,2270.16,0,0.013875,1.498
130,0,0,0,0,0,924.532,1301.66,0,2226.19,0,0.012125,1.61879
140,0,0,0,0,0,1047.21,1129,0,2176.21,0,0.011958,1.73987
150,0,0,0,0,0,1174.23,945.768,0,2120,0,0.012,1.8615
160,0,0,0,0,0,1305.09,752.218,0,2057.31,0,0.012125,1.98308
170,0,0,0,0,0,1439.39,548.609,0,1988,0,0.0115,2.10004
180,0,0,0,0,0,1576.71,335.198,0,1911.91,0,0.01175,2.23012
190,0,0,0,0,0,1716.67,112.22,0,1828.89,0,0.01175,2.34854
200,0,0,0,0,0,0.527422,3.50952,0,4.03695,0,0.012083,2.46717
210,0,0,0,0,0,0.00997639,0,0,0.00997639,0,0.011875,2.58633
220,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012083,2.70646
230,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01175,2.82629
240,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011958,2.95421
250,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011625,3.07275
260,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,3.19221
270,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01175,3.32759
280,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011625,3.44517
290,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,3.56321
300,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011583,3.68075
310,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011834,3.79842
320,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,3.91613
330,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01175,4.03396
340,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0115,4.15058
350,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011333,4.26513
360,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.015,4.39658
370,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011916,4.51346
380,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011833,4.63017
390,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011459,4.74712
400,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,4.86471
410,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011583,4.98675
420,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011541,5.10258
430,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.019792,5.22641
440,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011541,5.34229
450,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011458,5.45687
460,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011375,5.58462
470,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011417,5.70083
480,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011833,5.81675
490,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0115,5.93266
500,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011459,6.04775
