step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,2452.5,0,2452.5,0,0,0
10,0,0,0,0,0,7.32207,2444.31,0,2451.63,0,0.01,0.102583
20,0,0,0,0,0,28.5688,2421.48,0,2450.05,0,0.009959,0.203374
30,0,0,0,0,0,62.7083,2384.35,0,2447.06,0,0.011375,0.319375
40,0,0,0,0,0,108.766,2333.36,0,2442.13,0,0.009959,0.422917
50,0,0,0,0,0,165.825,2268.74,0,2434.57,0,0.010167,0.524458
60,0,0,0,0,0,233.021,2190.91,0,2423.93,0,0.010334,0.625042
70,0,0,0,0,0,309.542,2100.14,0,2409.68,0,0.010083,0.726333
80,0,0,0,0,0,394.613,1996.77,0,2391.38,0,0.010083,0.827499
90,0,0,0,0,0,487.522,1881.12,0,2368.64,0,0.01025,0.930167
100,0,0,0,0,0,587.591,1753.52,0,2341.11,0,0.009958,1.0325
110,0,0,0,0,0,694.174,1614.2,0,2308.38,0,0.012,1.18817
120,0,0,0,0,0,806.682,1463.48,0,2270.16,0,0.011917,1.30783
130,0,0,0,0,0,924.532,1301.66,0,2226.19,0,0.011667,1.42462
140,0,0,0,0,0,1047.21,1129,0,2176.21,0,0.010375,1.53325
150,0,0,0,0,0,1174.23,945.768,0,2120,0,0.010125,1.63492
160,0,0,0,0,0,1305.09,752.218,0,2057.31,0,0.010459,1.73609
170,0,0,0,0,0,1439.39,548.609,0,1988,0,0.009917,1.83838
180,0,0,0,0,0,1576.71,335.198,0,1911.91,0,0.010166,1.93913
190,0,0,0,0,0,1716.67,112.22,0,1828.89,0,0.009959,2.04059
200,0,0,0,0,0,0.527422,3.50952,0,4.03695,0,0.01025,2.14229
210,0,0,0,0,0,0.00997639,0,0,0.00997639,0,0.01025,2.24433
220,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010083,2.34617
230,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010208,2.44867
240,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010291,2.55096
250,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01,2.65271
260,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,2.75533
270,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010125,2.85763
280,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01175,2.9885
290,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012125,3.10729
300,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011833,3.22121
310,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010917,3.33742
320,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011791,3.47729
330,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011667,3.59796
340,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,3.716
350,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010167,3.82421
360,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010125,3.92587
370,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010125,4.02787
380,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01,4.13079
390,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011666,4.24612
400,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,4.35992
410,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010458,4.46242
420,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,4.56529
430,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011084,4.67891
440,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,4.78183
450,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011291,4.88862
460,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010625,4.99162
470,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010459,5.09337
480,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011458,5.20808
490,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010375,5.31112
500,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011417,5.41937
510,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01025,5.52254
520,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011208,5.63641
530,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.013292,5.78033
540,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011042,5.89237
550,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010209,5.99416
560,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0105,6.10462
570,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,6.20683
580,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010042,6.30912
590,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,6.41187
600,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010125,6.514
610,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010459,6.61683
620,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010042,6.71838
630,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,6.82038
640,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010291,6.92279
650,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010167,7.02617
660,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010125,7.12858
670,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0105,7.23158
680,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01025,7.334
690,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010458,7.44759
700,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010666,7.55096
710,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011208,7.66225
720,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01025,7.76513
730,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010042,7.86796
