step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
920,0.762027,0,0,71,5.96046e-08,16.6704,551.736,242.891,811.298,0,0.049375,44.5763
930,0.74798,0,0,71,5.96046e-08,18.4024,552.391,237.145,807.939,0,0.045042,45.0326
940,0.754169,0,0,79,5.96046e-08,15.7711,556.134,233.652,805.557,0,0.045625,45.4886
950,0.665673,0,0,65,5.96046e-08,19.0854,562.411,224.716,806.213,0,0.046542,45.9426
960,0.639248,0,0,59,5.96046e-08,15.5627,570.529,216.556,802.648,0,0.045791,46.3985
970,0.793923,0,0,58,5.96046e-08,14.067,579.58,212.056,805.703,0,0.044916,46.8582
980,0.705241,0,0,64,5.96046e-08,19.4405,588.539,200.878,808.857,0,0.0455,47.3143
990,0.688731,0,0,74,5.96046e-08,17.3813,596.157,188.542,802.08,0,0.046042,47.7708
1000,0.674465,0,0,65,5.96046e-08,13.2362,601.367,189.002,803.605,0,0.045541,48.2415
1010,0.603997,0,0,67,5.96046e-08,14.9043,603.612,186.52,805.037,0,0.044667,48.7228
1020,0.654085,0,0,71,5.96046e-08,15.4529,602.494,185.146,803.094,0,0.044459,49.1839
1030,0.722145,0,0,68,5.96046e-08,15.5003,598.098,190.561,804.16,0,0.044709,49.6695
1040,0.717615,0,0,72,5.96046e-08,14.7594,591.622,195.682,802.063,0,0.045583,50.1657
1050,0.795687,0,0,69,5.96046e-08,14.1758,583.988,204.694,802.857,0,0.0455,50.6278
1060,0.794333,0,0,73,5.96046e-08,18.491,576.5,211.502,806.494,0,0.047792,51.1174
1070,0.625609,0,0,73,5.96046e-08,19.0565,569.975,213.145,802.177,0,0.047542,51.6189
1080,0.731131,0,0,62,5.96046e-08,14.6261,564.995,220.184,799.805,0,0.05075,52.0922
1090,0.887456,0,0,54,5.96046e-08,11.6364,562.106,228.085,801.827,0,0.045833,52.5482
1100,0.807292,0,0,79,5.96046e-08,13.6807,561.506,227.304,802.491,0,0.045125,53.0029
1110,0.890471,0,0,82,5.96046e-08,13.6911,563.366,227.835,804.893,0,0.045333,53.4789
1120,0.799594,0,0,70,5.96046e-08,19.0911,567.537,219.312,805.94,0,0.045333,53.9676
1130,0.659797,0,0,67,5.96046e-08,20.3182,573.442,207.738,801.498,0,0.053042,54.4535
1140,0.778202,0,0,78,5.96046e-08,12.356,580.182,205.753,798.291,0,0.047209,54.9155
1150,0.825501,0,0,70,5.96046e-08,12.5789,586.865,203.022,802.466,0,0.045542,55.3841
1160,0.901175,0,0,63,5.96046e-08,15.9181,592.793,196.545,805.256,0,0.053125,55.919
1170,0.798633,0,0,69,5.96046e-08,17.3983,597.297,190.961,805.656,0,0.051625,56.4411
1180,0.920132,0,0,75,5.96046e-08,20.0418,599.703,183.495,803.239,0,0.052375,56.967
1190,0.702902,0,0,63,5.96046e-08,14.336,599.732,184.587,798.654,0,0.047625,57.4839
1200,0.928195,0,0,70,5.96046e-08,9.49845,597.742,193.837,801.078,0,0.045875,57.9537
