step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,2452.5,0,2452.5,0,0,0
10,0,0,0,0,0,7.32207,2444.31,0,2451.63,0,0.010292,0.103667
20,0,0,0,0,0,28.5688,2421.48,0,2450.05,0,0.0115,0.211832
30,0,0,0,0,0,62.7083,2384.35,0,2447.06,0,0.010084,0.314874
40,0,0,0,0,0,108.766,2333.36,0,2442.13,0,0.012792,0.435374
50,0,0,0,0,0,165.825,2268.74,0,2434.57,0,0.011583,0.555914
60,0,0,0,0,0,233.021,2190.91,0,2423.93,0,0.011542,0.679288
70,0,0,0,0,0,309.542,2100.14,0,2409.68,0,0.01175,0.799789
80,0,0,0,0,0,394.613,1996.77,0,2391.38,0,0.012333,0.919916
90,0,0,0,0,0,487.522,1881.12,0,2368.64,0,0.012166,1.04154
100,0,0,0,0,0,587.591,1753.52,0,2341.11,0,0.011791,1.16391
110,0,0,0,0,0,694.174,1614.2,0,2308.38,0,0.011792,1.288
120,0,0,0,0,0,806.682,1463.48,0,2270.16,0,0.012583,1.41245
130,0,0,0,0,0,924.532,1301.66,0,2226.19,0,0.011375,1.52058
140,0,0,0,0,0,1047.21,1129,0,2176.21,0,0.011834,1.64375
150,0,0,0,0,0,1174.23,945.768,0,2120,0,0.010291,1.747
160,0,0,0,0,0,1305.09,752.218,0,2057.31,0,0.012708,1.87254
170,0,0,0,0,0,1439.39,548.609,0,1988,0,0.010917,1.98041
180,0,0,0,0,0,1576.71,335.198,0,1911.91,0,0.011708,2.10416
190,0,0,0,0,0,1716.67,112.22,0,1828.89,0,0.012458,2.22754
200,0,0,0,0,0,0.527422,3.50952,0,4.03695,0,0.010333,2.33045
210,0,0,0,0,0,0.00997639,0,0,0.00997639,0,0.019792,2.45804
220,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012959,2.58304
230,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012792,2.70625
240,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011792,2.8262
250,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011833,2.94825
260,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012458,3.06817
270,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011625,3.18458
280,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011375,3.3045
290,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011833,3.42708
300,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012,3.56612
310,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010333,3.67496
320,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011584,3.78375
330,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010583,3.89137
340,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010459,4.00054
350,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011167,4.10867
360,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0105,4.21508
370,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.013166,4.34533
380,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011666,4.473
390,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,4.5955
400,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012042,4.72654
410,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,4.84338
420,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010625,4.95179
430,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01025,5.055
440,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010458,5.16096
450,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010459,5.26463
460,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010125,5.41017
470,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010375,5.51933
480,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010625,5.627
490,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010417,5.73496
500,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010292,5.83963
510,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010583,5.94729
520,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011208,6.05863
530,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010416,6.16629
540,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012917,6.28017
550,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0105,6.38892
560,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.010541,6.49592
570,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011958,8.54054
580,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012125,8.66767
590,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011958,8.78925
600,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011875,8.91421
610,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.013125,9.03971
620,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011583,9.15958
630,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012292,9.283
640,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012542,9.40729
650,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012958,9.53075
660,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012125,9.65496
670,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012792,9.7795
680,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.013167,9.90542
