step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
650,0.564452,0,0,68,5.96046e-08,21.3601,619.196,186.778,827.333,0,0.0455,29.9658
660,0.721787,0,0,65,5.96046e-08,21.6694,624.32,182.525,828.515,0,0.048417,30.4219
670,0.689397,0,0,78,5.96046e-08,19.3129,623.417,182.499,825.229,0,0.045542,30.885
680,0.693393,0,0,56,5.96046e-08,22.4213,616.369,186.943,825.733,0,0.045458,31.3466
690,0.607127,0,0,64,5.96046e-08,24.1161,604.245,195.999,824.361,0,0.045875,31.8455
700,0.704045,0,0,71,5.96046e-08,22.0849,589.432,210.341,821.858,0,0.051625,32.3314
710,0.770327,0,0,59,5.96046e-08,25.6875,573.715,224.923,824.325,0,0.0455,32.8059
720,0.647412,0,0,80,5.96046e-08,26.2103,559.552,234.455,820.218,0,0.045708,33.2641
730,0.71958,0,0,55,5.96046e-08,20.4887,547.879,248.3,816.668,0,0.044542,33.7625
740,0.811372,0,0,62,5.96046e-08,18.0167,540.259,259.408,817.684,0,0.045541,34.257
750,0.768046,0,0,72,5.96046e-08,17.0789,537.25,261.597,815.926,0,0.044708,34.7319
760,0.841211,0,0,63,5.96046e-08,17.2965,539.526,260.625,817.448,0,0.04975,35.2009
770,0.836929,0,0,64,5.96046e-08,21.7047,546.433,251.449,819.587,0,0.045208,35.664
780,0.705953,0,0,66,5.96046e-08,24.8497,556.823,232.087,813.759,0,0.044875,36.1192
790,0.682884,0,0,67,5.96046e-08,19.4292,569.303,221.475,810.207,0,0.045167,36.5714
800,0.831769,0,0,61,1.19209e-07,15.0651,582.165,215.003,812.233,0,0.045084,37.0297
810,0.791301,0,0,64,5.96046e-08,19.6003,594.019,202.577,816.196,0,0.045667,37.5426
820,0.719196,0,0,72,5.96046e-08,20.7016,603.333,190.842,814.877,0,0.04475,38.017
830,0.683468,0,0,73,5.96046e-08,19.4277,608.855,183.99,812.273,0,0.044625,38.4702
840,0.616592,0,0,73,5.96046e-08,17.7696,609.843,180.426,808.039,0,0.045209,38.9274
850,0.69982,0,0,64,5.96046e-08,11.5672,606.398,189.019,806.984,0,0.045167,39.402
860,0.774248,0,0,64,5.96046e-08,15.1171,599.295,198.158,812.569,0,0.0455,39.8559
870,0.78967,0,0,62,5.96046e-08,21.3021,589.53,202.025,812.858,0,0.045084,40.3167
880,0.671268,0,0,64,5.96046e-08,19.6545,578.739,212.225,810.618,0,0.045083,40.7711
890,0.7638,0,0,78,5.96046e-08,22.7022,569.017,216.717,808.436,0,0.048333,41.2469
900,0.829942,0,0,62,5.96046e-08,16.3823,560.541,226.716,803.639,0,0.045166,41.701
910,0.779506,0,0,57,5.96046e-08,9.96932,554.556,241.01,805.536,0,0.053334,42.263
920,0.762027,0,0,71,5.96046e-08,16.6704,551.736,242.891,811.298,0,0.058666,42.8336
930,0.74798,0,0,71,5.96046e-08,18.4024,552.391,237.145,807.939,0,0.046334,43.3012
940,0.754169,0,0,79,5.96046e-08,15.7711,556.134,233.652,805.557,0,0.046375,43.7659
