step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,2452.5,0,2452.5,0,0,0
10,0,0,0,0,0,7.32207,2444.31,0,2451.63,0,0.012042,0.12129
20,0,0,0,0,0,28.5688,2421.48,0,2450.05,0,0.010709,0.227956
30,0,0,0,0,0,62.7083,2384.35,0,2447.06,0,0.010458,0.333623
40,0,0,0,0,0,108.766,2333.36,0,2442.13,0,0.010542,0.438956
50,0,0,0,0,0,165.825,2268.74,0,2434.57,0,0.010334,0.543706
60,0,0,0,0,0,233.021,2190.91,0,2423.93,0,0.010584,0.649248
70,0,0,0,0,0,309.542,2100.14,0,2409.68,0,0.014,0.762916
80,0,0,0,0,0,394.613,1996.77,0,2391.38,0,0.012291,0.884415
90,0,0,0,0,0,487.522,1881.12,0,2368.64,0,0.011792,1.003
100,0,0,0,0,0,587.591,1753.52,0,2341.11,0,0.012208,1.12229
110,0,0,0,0,0,694.174,1614.2,0,2308.38,0,0.012,1.24492
120,0,0,0,0,0,806.682,1463.48,0,2270.16,0,0.010166,1.34812
130,0,0,0,0,0,924.532,1301.66,0,2226.19,0,0.011834,1.46721
140,0,0,0,0,0,1047.21,1129,0,2176.21,0,0.010125,1.57063
150,0,0,0,0,0,1174.23,945.768,0,2120,0,0.010333,1.75392
160,0,0,0,0,0,1305.09,752.218,0,2057.31,0,0.01025,1.8575
170,0.42662,0,0,5,5.96046e-08,1336.2,556.211,38.85,1931.26,0,0.010666,1.96254
180,0.487521,0,0,17,5.96046e-08,1322.78,367.176,167.131,1857.08,0,0.010541,2.06809
190,0.670012,0,0,16,5.96046e-08,1233.5,191.52,369.902,1794.92,0,0.010708,2.17475
200,0.965554,0,0,15,5.96046e-08,148.061,105.313,497.262,750.636,0,0.010542,2.28125
210,1.0803,0,0,22,5.96046e-08,168.125,114.869,426.685,709.679,0,0.011083,2.38859
220,0.439479,0,0,6,5.96046e-08,223.943,156.614,289.874,670.43,0,0.011041,2.49808
230,0.390841,0,0,18,5.96046e-08,255.15,204.288,175.635,635.073,0,0.011667,2.60829
240,0.564253,0,0,16,5.96046e-08,241.564,248.494,122.373,612.431,0,0.010583,2.71546
250,0.316669,0,0,8,5.96046e-08,184.706,287.519,105.606,577.832,0,0.010666,2.82742
260,0.513485,0,0,7,5.96046e-08,134.459,318.951,96.7285,550.138,0,0.010917,2.93642
270,0.371268,0,0,8,5.96046e-08,115.372,341.059,92.2664,548.697,0,0.010667,3.04454
280,0.297081,0,0,0,0,94.1289,352.314,92.0384,538.481,0,0.012667,3.16188
290,0.28464,0,0,1,5.96046e-08,90.714,349.147,94.9847,534.846,0,0.010542,3.26904
300,0.334239,0,0,3,5.96046e-08,103.431,332.927,87.6372,523.995,0,0.010709,3.376
310,0.329146,0,0,12,5.96046e-08,109.541,306.438,96.4819,512.461,0,0.010792,3.48367
320,0.378553,0,0,9,5.96046e-08,137.426,275.258,87.1844,499.868,0,0.010917,3.59067
330,0.321534,0,0,8,5.96046e-08,102.011,244.612,106.632,453.255,0,0.012375,3.71267
340,0.371874,0,0,27,5.96046e-08,84.1156,233.887,111.611,429.613,0,0.012416,3.84434
350,0.31991,0,0,18,5.96046e-08,67.361,235.493,110.043,412.896,0,0.011917,3.95959
360,0.257926,0,0,21,5.96046e-08,76.5025,246.491,78.3425,401.336,0,0.011125,4.07346
370,0.265603,0,0,23,5.96046e-08,67.7963,255.746,72.4468,395.99,0,0.011375,4.18763
380,0.2706,0,0,28,5.96046e-08,63.0632,259.138,61.7949,383.996,0,0.011167,4.29792
390,0.242731,0,0,17,5.96046e-08,59.3065,258.633,54.764,372.703,0,0.010958,4.4083
400,0.256965,0,0,17,5.96046e-08,54.1288,255.415,52.8584,362.402,0,0.011208,4.51996
410,0.306892,0,0,12,5.96046e-08,43.1204,251.356,59.4643,353.941,0,0.015333,4.64696
420,0.208923,0,0,16,5.96046e-08,38.1353,247.958,54.1257,340.219,0,0.011083,4.75796
430,0.333755,0,0,16,5.96046e-08,39.4432,245.988,51.5279,336.959,0,0.010875,4.86704
440,0.258228,0,0,17,5.96046e-08,39.9481,244.411,48.2171,332.576,0,0.011334,4.98204
450,0.265643,0,0,19,5.96046e-08,35.4028,243.353,46.7829,325.539,0,0.010791,5.09154
460,0.351204,0,0,20,5.96046e-08,33.7357,240.778,48.0766,322.59,0,0.011,5.20363
470,0.278826,0,0,19,5.96046e-08,35.6889,236.651,49.2113,321.551,0,0.01075,5.31334
480,0.265666,0,0,20,5.96046e-08,30.3416,231.413,53.1677,314.923,0,0.011084,5.42196
490,0.330098,0,0,22,5.96046e-08,26.7604,225.371,58.8904,311.022,0,0.010792,5.53113
500,0.274018,0,0,21,5.96046e-08,26.4259,221.293,59.9277,307.646,0,0.011083,5.63984
510,0.250228,0,0,18,5.96046e-08,30.112,219.533,56.221,305.866,0,0.010916,5.7485
520,0.257783,0,0,19,5.96046e-08,26.2827,220.233,52.2519,298.768,0,0.013,5.93621
530,0.243936,0,0,14,5.96046e-08,20.8287,220.512,53.9034,295.244,0,0.01125,6.04905
540,0.265059,0,0,13,5.96046e-08,23.1364,219.792,51.1916,294.12,0,0.011541,6.16238
550,0.267821,0,0,23,5.96046e-08,19.9077,218.236,51.4842,289.628,0,0.011333,6.27534
560,0.262171,0,0,23,5.96046e-08,16.2127,218.302,51.4601,285.975,0,0.010958,6.4038
570,0.272697,0,0,23,5.96046e-08,18.674,219.896,44.5269,283.096,0,0.011125,6.51325
580,0.25087,0,0,16,5.96046e-08,17.5009,220.939,41.0368,279.477,0,0.011208,6.62705
590,0.240359,0,0,20,5.96046e-08,15.0127,221.916,39.6089,276.538,0,0.011,6.73938
600,0.21901,0,0,16,5.96046e-08,14.3388,222.891,37.4399,274.67,0,0.011042,6.85
610,0.176201,0,0,16,5.96046e-08,12.7251,224.292,35.3371,272.355,0,0.010875,6.95946
620,0.233619,0,0,16,5.96046e-08,10.9112,225.529,32.8019,269.242,0,0.011041,7.0698
630,0.198087,0,0,16,5.96046e-08,11.4554,226.069,30.9412,268.466,0,0.011084,7.179
640,0.248258,0,0,14,5.96046e-08,10.8283,226.019,29.2066,266.054,0,0.010959,7.29026
650,0.207228,0,0,14,5.96046e-08,10.5958,224.636,29.3831,264.615,0,0.011208,7.4153
660,0.198399,0,0,16,5.96046e-08,10.6208,222.476,29.2469,262.343,0,0.010875,7.52721
670,0.220953,0,0,19,5.96046e-08,7.94472,220.063,33.4269,261.435,0,0.011125,7.63659
680,0.205803,0,0,21,5.96046e-08,9.81955,217.661,33.1957,260.676,0,0.011166,7.75163
690,0.201864,0,0,15,5.96046e-08,9.25886,215.41,34.1476,258.817,0,0.011167,7.86171
700,0.216412,0,0,20,5.96046e-08,7.55334,213.778,35.6508,256.982,0,0.015833,7.99167
710,0.277002,0,0,19,5.96046e-08,6.82101,213.018,37.4608,257.3,0,0.012375,8.12546
720,0.231014,0,0,17,5.96046e-08,8.48283,213.081,35.1364,256.7,0,0.011292,8.23721
730,0.217246,0,0,13,5.96046e-08,7.03434,213.732,33.0373,253.804,0,0.011584,8.35726
740,0.276676,0,0,16,5.96046e-08,4.77006,214.618,34.5779,253.966,0,0.011209,8.47496
750,0.190723,0,0,18,5.96046e-08,7.11163,215.865,30.9947,253.972,0,0.01075,8.58363
760,0.182855,0,0,22,5.96046e-08,6.50193,216.64,27.5788,250.721,0,0.010708,8.6928
770,0.218711,0,0,21,5.96046e-08,4.56784,216.919,29.6569,251.144,0,0.01075,8.80221
780,0.202179,0,0,21,5.96046e-08,5.70977,216.598,30.2141,252.521,0,0.011041,8.91117
790,0.199724,0,0,13,5.96046e-08,6.73294,216.031,27.2945,250.058,0,0.010834,9.01955
800,0.220903,0,0,16,5.96046e-08,3.7341,215.14,30.4969,249.371,0,0.010834,9.12784
810,0.241815,0,0,23,5.96046e-08,5.1039,214.097,31.1979,250.399,0,0.01075,9.23709
820,0.23734,0,0,20,5.96046e-08,5.65137,212.971,31.0911,249.714,0,0.010792,9.34701
830,0.218174,0,0,17,5.96046e-08,4.51967,212.029,30.9332,247.482,0,0.010625,9.45447
840,0.286204,0,0,17,5.96046e-08,3.9658,211.453,33.6883,249.107,0,0.010834,9.56326
850,0.219863,0,0,22,5.96046e-08,5.34122,211.282,31.5842,248.207,0,0.010792,9.67122
860,0.235636,0,0,17,5.96046e-08,3.80933,211.223,32.0879,247.121,0,0.01075,9.78663
870,0.250848,0,0,13,5.96046e-08,3.88673,211.393,31.5253,246.805,0,0.011959,9.90738
880,0.231389,0,0,12,1.19209e-07,4.11791,211.682,31.7311,247.531,0,0.010666,10.015
890,0.220568,0,0,18,5.96046e-08,3.99435,211.861,30.0194,245.874,0,0.012791,10.153
900,0.25596,0,0,17,5.96046e-08,3.69416,211.757,30.7718,246.223,0,0.015292,10.2706
910,0.219054,0,0,16,5.96046e-08,3.74045,211.309,30.4725,245.522,0,0.010958,10.381
920,0.229432,0,0,16,5.96046e-08,3.5274,210.734,31.2344,245.496,0,0.011084,10.4917
930,0.24058,0,0,19,5.96046e-08,3.02886,210.519,31.5095,245.058,0,0.0155,10.6216
940,0.232471,0,0,16,5.96046e-08,4.12173,210.577,30.1629,244.862,0,0.011167,10.7297
950,0.216777,0,0,27,5.96046e-08,2.56245,210.533,31.1478,244.243,0,0.010708,10.8379
960,0.234266,0,0,17,5.96046e-08,3.2374,210.351,31.3519,244.941,0,0.010667,10.9463
970,0.241211,0,0,20,5.96046e-08,3.66986,210.203,30.3502,244.223,0,0.011,11.0606
980,0.198996,0,0,17,5.96046e-08,2.97947,210.359,30.2383,243.576,0,0.012083,11.1819
990,0.258954,0,0,17,5.96046e-08,1.85995,210.65,31.477,243.987,0,0.012042,11.303
1000,0.225936,0,0,27,5.96046e-08,3.96962,210.917,29.1305,244.017,0,0.010875,11.4131
1010,0.225771,0,0,20,5.96046e-08,2.25414,211.069,29.0414,242.364,0,0.011958,11.5348
1020,0.216932,0,0,25,5.96046e-08,2.54801,211.021,29.6686,243.237,0,0.01075,11.6426
1030,0.228428,0,0,20,5.96046e-08,2.41091,210.964,29.8324,243.207,0,0.011792,11.7633
1040,0.203479,0,0,14,5.96046e-08,3.43659,210.97,28.1652,242.572,0,0.010958,11.8724
1050,0.214867,0,0,19,5.96046e-08,1.36512,211.056,29.2968,241.718,0,0.012125,11.9828
1060,0.23318,0,0,16,5.96046e-08,2.58735,211.242,29.3407,243.17,0,0.010833,12.0933
1070,0.204894,0,0,19,5.96046e-08,2.76989,211.434,27.9612,242.165,0,0.01075,12.2116
1080,0.203176,0,0,24,5.96046e-08,2.06874,211.464,27.6745,241.207,0,0.011875,12.3463
