step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,4291.86,0,4291.86,0,0,0
10,0,0,0,0,0,7.32207,4283.72,0,4291.04,0,0.010375,0.105792
20,0,0,0,0,0,28.5688,4260.86,0,4289.43,0,0.010708,0.210709
30,0,0,0,0,0,62.7083,4223.77,0,4286.48,0,0.010458,0.3155
40,0,0,0,0,0,108.766,4172.7,0,4281.46,0,0.010375,0.421042
50,0,0,0,0,0,165.825,4108.12,0,4273.95,0,0.010458,0.526333
60,0,0,0,0,0,233.021,4030.29,0,4263.32,0,0.010333,0.631457
70,0,0,0,0,0,309.542,3939.51,0,4249.06,0,0.01225,0.754916
80,0,0,0,0,0,394.613,3836.17,0,4230.79,0,0.012208,0.881498
90,0,0,0,0,0,487.522,3720.52,0,4208.04,0,0.012292,1.00441
100,0,0,0,0,0,587.591,3592.87,0,4180.46,0,0.010792,1.12304
110,0,0,0,0,0,694.174,3453.56,0,4147.73,0,0.019333,1.25679
120,0,0,0,0,0,806.682,3302.87,0,4109.56,0,0.011125,1.37112
130,0,0,0,0,0,924.532,3141.02,0,4065.56,0,0.010416,1.47616
140,0,0,0,0,0,1047.21,2968.39,0,4015.6,0,0.0105,1.58175
150,0,0,0,0,0,1174.23,2785.14,0,3959.38,0,0.010417,1.68691
160,0,0,0,0,0,1305.09,2591.57,0,3896.66,0,0.010584,1.7915
170,0,0,0,0,0,1439.39,2388,0,3827.39,0,0.01025,1.89583
180,0,0,0,0,0,1576.71,2174.58,0,3751.29,0,0.010584,2.00133
190,0,0,0,0,0,1716.67,1951.6,0,3668.27,0,0.012542,2.10804
200,0,0,0,0,0,1858.88,1719.28,0,3578.17,0,0.010792,2.21621
210,0,0,0,0,0,2003.02,1477.89,0,3480.91,0,0.011875,2.343
220,0,0,0,0,0,2148.81,1227.6,0,3376.41,0,0.010583,2.45337
230,0,0,0,0,0,2295.91,968.667,0,3264.57,0,0.011917,2.57437
240,0.0815911,0,0,4,5.96046e-08,2398.22,701.62,0.460222,3100.3,0,0.012541,2.69987
250,0.567857,0,0,15,5.96046e-08,2329.1,442.745,145.055,2916.9,0,0.012375,2.8245
260,0.846934,0,0,14,5.96046e-08,2144.29,200.899,469.3,2814.49,0,0.010459,2.93146
270,1.07257,0,0,6,5.96046e-08,191.413,85.8815,679.192,956.486,0,0.012625,3.05892
280,1.33582,0,0,32,5.96046e-08,263.399,102.299,573.533,939.232,0,0.012666,3.18454
290,0.753694,0,0,8,5.96046e-08,380.72,153.538,362.162,896.42,0,0.011,3.29788
300,0.441259,0,0,17,5.96046e-08,368.338,211.392,239.127,818.857,0,0.01125,3.41721
310,0.438877,0,0,13,5.96046e-08,369.952,263.568,148.653,782.173,0,0.013125,3.55442
320,0.827706,0,0,12,5.96046e-08,256.558,309.434,158.777,724.77,0,0.010416,3.66262
330,0.336891,0,0,11,5.96046e-08,233.9,347.155,109.576,690.631,0,0.010667,3.7695
340,0.627904,0,0,10,5.96046e-08,172.106,375.848,125.57,673.524,0,0.010875,3.88466
350,0.455241,0,0,5,5.96046e-08,151.153,393.983,129.746,674.882,0,0.010333,4.00575
360,0.387662,0,0,3,5.96046e-08,126.608,398.231,132.528,657.367,0,0.015083,4.12491
370,0.372568,0,0,3,5.96046e-08,139.986,388.883,125.426,654.295,0,0.013917,4.24271
380,0.352627,0,0,1,5.96046e-08,143.76,367.891,118.041,629.693,0,0.01125,4.35179
390,0.405496,0,0,0,0,163,337.612,112.48,613.092,0,0.010583,4.45962
400,0.346237,0,0,0,0,174.696,297.836,117.909,590.441,0,0.010875,4.5825
410,0.304217,0,0,7,5.96046e-08,158.164,260.944,119.219,538.326,0,0.015417,4.73446
420,0.369016,0,0,13,5.96046e-08,124.94,230.052,131.186,486.179,0,0.011417,4.86062
430,0.651812,0,0,19,5.96046e-08,88.1625,215.294,144.804,448.26,0,0.011208,4.9735
440,0.56807,0,0,13,5.96046e-08,88.9188,213.971,128.951,431.841,0,0.014042,5.10754
