step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
0,0,0,0,0,0,0,2452.5,0,2452.5,0,0,0
10,0,0,0,0,0,7.32207,2444.31,0,2451.63,0,0.010375,0.103207
20,0,0,0,0,0,28.5688,2421.48,0,2450.05,0,0.011875,0.221417
30,0,0,0,0,0,62.7083,2384.35,0,2447.06,0,0.011541,0.336916
40,0,0,0,0,0,108.766,2333.36,0,2442.13,0,0.010083,0.437748
50,0,0,0,0,0,165.825,2268.74,0,2434.57,0,0.010083,0.538415
60,0,0,0,0,0,233.021,2190.91,0,2423.93,0,0.010042,0.640039
70,0,0,0,0,0,309.542,2100.14,0,2409.68,0,0.01025,0.740413
80,0,0,0,0,0,394.613,1996.77,0,2391.38,0,0.010167,0.840413
90,0,0,0,0,0,487.522,1881.12,0,2368.64,0,0.009959,0.940996
100,0,0,0,0,0,587.591,1753.52,0,2341.11,0,0.009916,1.0415
110,0,0,0,0,0,694.174,1614.2,0,2308.38,0,0.010458,1.14287
120,0,0,0,0,0,806.682,1463.48,0,2270.16,0,0.01125,1.25599
130,0,0,0,0,0,924.532,1301.66,0,2226.19,0,0.01,1.35612
140,0,0,0,0,0,1047.21,1129,0,2176.21,0,0.010042,1.45645
150,0,0,0,0,0,1174.23,945.768,0,2120,0,0.01125,1.56945
160,0,0,0,0,0,1305.09,752.218,0,2057.31,0,0.01,1.67037
170,0,0,0,0,0,1439.39,548.609,0,1988,0,0.010083,1.77141
180,0,0,0,0,0,1576.71,335.198,0,1911.91,0,0.009917,1.87237
190,0,0,0,0,0,1716.67,112.22,0,1828.89,0,0.011333,1.98803
200,0,0,0,0,0,0.527422,3.50952,0,4.03695,0,0.011083,2.10624
210,0,0,0,0,0,0.00997639,0,0,0.00997639,0,0.010208,2.20783
220,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011625,2.32633
230,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011333,2.44445
240,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011625,2.56137
250,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011875,2.67829
260,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011541,2.79499
270,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011583,2.9127
280,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0115,3.02924
290,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011917,3.14704
300,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011709,3.26383
310,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,3.38075
320,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011333,3.49604
330,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012917,3.62229
340,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011416,3.73587
350,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011458,3.85108
360,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011417,3.96579
370,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011292,4.07954
380,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.01175,4.1962
390,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.012625,4.31295
400,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011791,4.43033
410,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011666,4.58804
420,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011542,4.70429
430,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.011708,4.82233
440,0,0,0,0,0,0.000169846,0,0,0.000169846,0,0.0115,4.93908
